"white","W8","dep_soc","dep_soc2","dep_pol","dep_power","dep_econ","wpb2a_UK","wpb3d_UK","vote_campaign","right_wing","age","college","female","own_home","married","soc","soc30","power","power30","pol","pol30","econ","econ30"
1,0.943139113968056,0,0,1,NA,-3,2,1,1,1,4,1,1,NA,1,2,2,7,NA,6,5,5,8
0,1.75995332877417,-3,0,0,0,-1,1,9,2,2,3,0,0,NA,1,1,4,0,0,0,0,1,2
1,0.846167995573639,NA,NA,0,-5,2,2,1,1,1,4,1,1,NA,0,1,NA,2,7,2,2,5,3
1,0.703820556161345,-1,-1,-3,-9,4,99,5,1,1,2,0,0,1,0,1,2,1,10,2,5,7,3
1,0.670729991818657,NA,NA,-1,-3,2,98,7,1,1,4,0,0,NA,1,2,NA,2,5,2,3,3,1
1,0.789692442096219,-1,-1,NA,-2,NA,1,1,1,1,2,0,1,NA,0,2,3,8,10,NA,2,5,NA
1,0.766751483056064,1,1,0,NA,NA,98,3,1,1,2,0,1,NA,0,2,1,NA,NA,1,1,NA,NA
1,1.31254828864184,-1,-1,-3,0,1,2,1,1,1,4,0,1,1,1,1,2,1,1,5,8,4,3
1,0.906612560830011,0,0,0,0,1,2,9,1,1,4,0,1,NA,1,3,3,6,6,7,7,5,4
1,0.93080921000447,2,2,NA,NA,1,98,7,1,1,3,0,1,1,0,3,1,6,NA,5,NA,2,1
1,0.639669255877361,NA,NA,2,3,2,2,4,1,1,4,0,1,1,1,1,NA,7,4,6,4,6,4
1,0.719417252171031,1,1,1,3,-1,2,5,1,1,3,0,0,NA,0,3,2,7,4,6,5,5,6
1,0.936048650106243,NA,NA,-1,-4,-2,2,1,1,1,3,0,1,0,0,3,NA,5,9,8,9,3,5
1,1.89317397404063,0,1,-1,0,1,2,6,1,1,1,1,0,NA,0,2,2,5,5,4,5,6,5
0,0.856893265728607,NA,NA,NA,NA,-1,1,1,1,1,2,1,0,NA,1,4,NA,0,NA,1,NA,5,6
1,0.686072925477588,0,0,1,1,1,3,1,1,1,2,1,0,0,0,3,3,6,5,5,4,6,5
1,0.971888257846516,1,1,0,0,0,98,3,1,1,3,0,1,NA,1,3,2,6,6,6,6,6,6
1,1.38531448843857,NA,NA,NA,NA,NA,98,99,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,2.84095346847511,-1,-1,-1,-1,-1,1,10,1,1,1,0,0,NA,0,3,4,9,10,8,9,8,9
1,2.26610526315056,NA,NA,-4,-5,1,4,9,1,2,1,0,0,1,0,NA,NA,0,5,2,6,6,5
1,0.710429079167204,0,1,-1,4,1,98,6,1,1,2,1,1,0,0,2,2,7,3,5,6,5,4
1,0.766921864920898,1,1,-3,-2,-3,4,11,1,0,3,1,0,NA,1,3,2,1,3,3,6,5,8
1,1.01195296029611,-1,-1,1,0,0,98,5,1,1,3,1,1,NA,0,2,3,5,5,6,5,6,6
1,0.759546791947967,-1,0,-2,0,5,1,1,1,1,3,1,1,NA,1,3,4,5,5,5,7,9,4
1,0.840028355125053,-1,0,NA,2,2,2,3,1,0,2,0,1,1,1,2,3,7,5,7,NA,6,4
1,0.714832300569589,0,0,-1,0,-1,98,1,1,1,3,0,0,0,0,2,2,2,2,4,5,1,2
1,1.59297322010501,-1,0,-1,1,1,7,1,1,1,1,1,0,NA,0,2,3,2,1,1,2,5,4
1,0.665448568452462,0,0,5,6,2,2,5,1,1,3,1,0,NA,1,3,3,8,2,7,2,8,6
1,0.880690580053531,-2,0,-1,0,-4,4,11,1,1,3,0,1,NA,0,1,3,0,0,2,3,0,4
1,0.668414781886606,-1,-1,0,-4,-3,2,6,1,1,4,0,1,NA,0,3,4,1,5,6,6,4,7
1,0.732461231622743,0,0,-3,-2,-2,2,2,1,1,4,1,0,1,1,3,3,3,5,4,7,5,7
1,0.463525125379062,NA,NA,2,2,-1,1,1,1,1,3,0,1,NA,1,3,NA,8,6,8,6,4,5
1,0.94176144903592,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,NA,1,2,NA,6,NA,5,NA,NA,NA
1,2.6343137237479,NA,NA,-1,0,0,4,11,1,1,1,0,0,0,0,2,NA,4,4,5,6,3,3
1,0.743463385558747,NA,NA,1,1,-2,98,99,1,1,2,1,1,1,1,2,NA,4,3,3,2,3,5
1,0.921779733626941,NA,NA,1,1,-2,1,1,1,1,2,1,1,0,0,3,NA,6,5,9,8,6,8
1,0.594099386527539,-1,-1,NA,NA,5,2,9,1,1,4,1,0,NA,1,2,3,4,NA,NA,NA,8,3
1,0.948875040303055,NA,NA,0,-6,2,1,1,1,1,3,1,1,1,1,2,NA,0,6,5,5,7,5
1,0.776106209458944,NA,NA,NA,NA,NA,3,1,0,0,4,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.594099386527539,1,1,0,0,5,2,1,1,1,4,1,0,NA,1,4,3,5,5,5,5,8,3
1,0.668414781886606,-1,-1,2,0,2,2,9,1,1,4,0,1,NA,0,3,4,3,3,3,1,6,4
1,0.797500024000086,NA,NA,-2,-2,2,2,1,1,1,4,0,1,1,1,2,NA,5,7,6,8,5,3
0,0.603921015990284,0,2,4,2,-1,2,4,2,1,2,0,1,NA,1,2,2,6,4,7,3,5,6
1,0.649765702932489,-3,-2,-3,-1,0,4,11,0,0,4,0,1,NA,0,1,4,2,3,0,3,0,0
1,1.85577994369935,NA,NA,3,0,0,7,3,1,1,1,0,1,1,0,4,NA,5,5,8,5,6,6
1,0.859293183854163,NA,NA,2,2,0,2,1,1,1,4,0,0,1,1,3,NA,5,3,5,3,3,3
1,1.60536007057208,0,0,NA,NA,NA,98,1,1,1,1,0,1,NA,0,1,1,1,NA,NA,NA,2,NA
1,0.78549643525193,NA,NA,NA,NA,NA,98,8,0,0,3,1,1,NA,0,4,NA,NA,NA,NA,NA,NA,NA
1,0.903063697956601,0,0,0,0,NA,98,7,1,1,3,1,1,NA,1,2,2,4,4,2,2,NA,7
1,0.838928321402647,0,1,NA,0,0,2,9,1,1,4,0,0,NA,1,3,3,5,5,1,NA,5,5
1,1.05429836310235,-1,-1,1,-1,-1,98,2,1,1,3,0,1,1,1,1,2,3,4,3,2,5,6
1,0.962041812135493,0,1,-2,-1,2,98,1,1,1,4,0,1,NA,1,2,2,3,4,1,3,7,5
1,0.818412593795704,NA,NA,NA,-5,1,2,2,1,1,4,1,0,NA,0,1,NA,3,8,NA,7,8,7
1,0.942336549424167,-1,0,-3,-2,1,1,1,1,1,1,0,0,NA,0,3,4,3,5,2,5,6,5
1,0.713117590820264,0,1,-2,2,2,4,5,2,3,2,0,0,0,0,1,1,3,1,0,2,3,1
1,0.657537172571389,1,1,0,1,3,2,3,0,1,4,0,1,NA,1,2,1,5,4,5,5,6,3
1,0.982263721197041,NA,NA,0,0,-3,2,1,1,1,1,1,0,0,0,2,NA,5,5,5,5,4,7
1,0.954784232975987,-1,-1,0,-2,3,5,2,1,1,1,0,0,0,0,3,4,6,8,5,5,6,3
1,1.66226899547628,0,0,0,-2,0,4,11,2,1,4,0,1,1,0,2,2,3,5,5,5,5,5
1,0.757017508383268,NA,0,-2,NA,NA,6,1,1,1,4,1,1,0,0,NA,4,NA,NA,5,7,5,NA
1,0.850792289604961,1,1,0,0,1,3,1,1,1,4,0,1,NA,1,2,1,5,5,5,5,5,4
0,1.315218578379,NA,-3,NA,NA,0,1,10,2,2,3,0,1,0,1,NA,4,NA,7,NA,NA,8,8
1,0.973079531363135,NA,NA,NA,NA,0,98,3,1,1,3,1,1,1,1,3,NA,6,NA,6,NA,6,6
1,0.937139123408256,-1,-1,-5,-3,1,1,2,1,1,3,1,0,1,1,2,3,1,4,0,5,5,4
1,1.06546795831891,NA,NA,-2,-3,-1,1,1,1,1,3,1,1,1,1,3,NA,2,5,5,7,3,4
1,2.5677260561817,NA,NA,NA,NA,NA,2,1,1,1,1,0,0,0,0,2,NA,NA,NA,3,NA,NA,NA
1,0.717139620014239,NA,NA,-3,-2,NA,99,1,1,1,4,0,1,1,1,1,NA,0,2,2,5,NA,3
1,0.920435473557356,NA,NA,NA,NA,NA,2,1,1,1,2,1,0,1,0,NA,NA,1,NA,6,NA,5,NA
1,0.685999895880014,0,0,0,0,0,98,1,1,1,3,1,1,1,0,2,2,5,5,5,5,5,5
1,0.625807700249232,1,2,1,1,0,2,1,1,1,4,0,0,1,1,2,1,4,3,4,3,4,4
1,1.03184124294843,NA,-2,NA,NA,NA,4,9,1,1,3,0,1,1,0,NA,3,4,NA,2,NA,2,NA
1,0.858524462498274,0,0,0,0,0,98,99,1,1,2,1,0,1,0,2,2,1,1,4,4,2,2
0,0.713117590820264,0,0,2,4,-5,98,1,1,1,2,1,0,0,0,3,3,5,1,5,3,0,5
1,0.755087183361558,NA,NA,-3,-6,-1,2,5,1,1,2,0,1,1,1,2,NA,3,9,5,8,6,7
0,0.715502323981118,NA,-1,NA,NA,NA,98,99,0,0,2,0,1,0,0,NA,4,4,NA,4,NA,NA,NA
0,0.715502323981118,NA,NA,NA,NA,NA,98,8,0,0,2,0,1,0,0,NA,NA,4,NA,NA,NA,NA,NA
1,1.03094718050917,-1,-1,-2,NA,-2,5,1,1,1,3,1,0,1,1,2,3,NA,6,3,5,3,5
1,0.718529082584492,NA,NA,1,1,1,2,1,1,1,3,0,0,1,1,1,NA,3,2,4,3,5,4
1,0.666264229357786,NA,NA,5,0,0,2,6,0,0,3,0,0,1,1,2,NA,5,5,10,5,8,8
1,0.857411692187932,NA,0,-1,-2,0,98,99,1,1,4,0,1,0,0,NA,3,3,5,2,3,5,5
1,0.63436654765631,1,1,1,0,4,1,1,1,1,4,1,1,1,1,3,2,3,3,2,1,8,4
1,0.713725273542745,0,0,-2,-4,-3,4,11,0,1,3,1,1,1,0,3,3,0,4,0,2,0,3
1,1.30511037511095,-1,0,-5,-8,0,1,9,1,1,3,1,0,0,1,3,4,2,10,4,9,9,9
1,1.40738054588309,0,0,-1,1,0,3,4,2,1,2,1,1,1,1,2,2,7,6,6,7,6,6
1,1.09551274090398,0,0,-2,0,-2,2,4,1,1,4,0,1,1,0,3,3,3,3,5,7,5,7
1,1.08769958330706,NA,NA,NA,NA,NA,2,1,0,0,2,0,0,0,0,4,NA,NA,NA,8,NA,NA,NA
1,0.69349184438333,0,0,NA,NA,NA,1,1,1,1,3,1,1,0,1,1,1,6,NA,1,NA,1,NA
0,1.26563182814005,NA,NA,0,NA,NA,4,11,0,0,3,0,0,0,0,NA,NA,0,NA,0,0,NA,NA
1,0.78549643525193,NA,NA,0,0,0,99,1,1,1,3,0,1,1,0,1,NA,5,5,5,5,5,5
1,1.7183805071926,-1,0,-1,-3,1,4,11,1,3,2,0,0,0,0,3,4,5,8,0,1,7,6
1,2.5490543133044,NA,NA,NA,-7,0,4,11,1,1,1,0,0,0,1,2,NA,0,7,1,NA,5,5
1,1.30255620799804,NA,NA,0,0,3,2,3,1,1,4,0,0,1,1,1,NA,5,5,3,3,7,4
1,0.435954500185052,NA,NA,3,4,-1,1,5,1,1,2,1,0,0,0,4,NA,9,5,8,5,7,8
1,0.702902982766807,NA,NA,0,-1,-1,2,1,1,1,4,0,1,1,1,2,NA,4,5,6,6,5,6
1,0.907627536781968,0,0,0,-2,NA,98,7,1,1,3,0,1,1,1,2,2,1,3,3,3,3,NA
1,0.93851538292726,0,0,3,3,2,3,1,1,1,4,0,1,1,1,3,3,8,5,8,5,6,4
1,0.671331881601127,-1,-1,0,0,1,2,1,1,1,3,0,0,0,0,2,3,9,9,10,10,10,9
1,1.09478370225523,1,3,0,NA,NA,98,9,1,1,3,0,1,1,1,2,1,3,NA,5,5,4,NA
1,0.963670934385748,-3,-1,-1,1,1,2,11,3,1,3,0,0,1,0,1,4,2,1,5,6,2,1
1,1.11896987185232,0,1,0,-1,-2,98,7,1,1,4,0,0,1,1,2,2,3,4,4,4,4,6
1,1.83149368502474,-1,1,3,2,0,2,7,2,2,1,1,0,0,0,2,3,7,5,8,5,5,5
1,1.23280796112113,NA,NA,-1,-1,-1,99,99,0,0,1,0,1,1,1,1,NA,0,1,5,6,0,1
1,0.99507604485487,-2,1,-2,-2,-2,7,1,1,1,3,0,0,0,1,1,3,0,2,1,3,0,2
1,0.861722372021671,NA,NA,NA,NA,NA,2,1,1,1,2,1,0,1,1,2,NA,3,NA,5,NA,6,NA
1,0.771253189382043,NA,NA,1,1,NA,2,6,1,1,3,0,1,1,1,2,NA,5,4,6,5,5,NA
1,1.22568916251021,-1,0,1,2,0,2,1,1,1,3,0,0,1,1,2,3,2,0,6,5,5,5
1,1.39743419002022,-2,-2,-4,-8,NA,1,7,1,1,3,0,1,0,0,2,4,1,9,3,7,3,NA
1,1.38674818941961,NA,NA,-6,NA,-6,99,5,1,1,3,0,1,1,1,1,NA,0,NA,1,7,2,8
1,1.02833592461629,-2,-2,0,1,-5,1,1,1,1,2,1,1,0,1,1,3,7,6,1,1,2,7
1,1.26048400001787,-1,0,2,1,4,2,6,1,1,4,1,1,1,1,3,4,6,5,7,5,8,4
1,1.39577314897696,0,0,-4,3,1,3,1,1,1,1,1,0,0,0,2,2,7,4,2,6,3,2
1,1.28099740766363,-2,0,-1,-1,2,5,9,3,3,3,0,0,1,1,2,4,1,2,1,2,3,1
1,0.655421617578313,NA,NA,-8,-5,-5,3,99,0,0,3,1,0,1,1,3,NA,0,5,0,8,3,8
1,0.651021893249842,-1,-1,-3,NA,-6,2,3,1,1,2,1,0,0,0,2,3,9,NA,5,8,4,10
1,0.751471334120878,-1,0,-2,-1,-1,2,1,1,1,3,0,1,0,0,3,4,2,3,3,5,5,6
1,1.08112433863594,NA,NA,NA,NA,NA,99,1,0,1,4,0,0,1,1,3,NA,NA,NA,NA,3,NA,NA
1,0.398680485556017,1,1,-1,1,-1,1,1,1,1,3,1,0,0,1,3,2,5,4,5,6,1,2
1,0.849175783966412,-2,-1,-5,0,2,1,3,1,1,4,0,1,1,0,2,4,3,3,3,8,5,3
0,0.800164564359076,NA,NA,0,0,0,1,1,1,1,3,0,1,1,1,2,NA,1,1,1,1,1,1
1,1.22178656013506,NA,NA,1,1,1,1,3,1,1,2,1,0,0,0,NA,NA,6,5,6,5,5,4
1,0.701786296966971,NA,NA,0,0,0,2,1,3,3,3,0,1,1,1,2,NA,5,5,5,5,5,5
1,0.778579462367787,-2,-1,-3,-2,5,7,1,2,2,1,1,1,0,0,2,4,3,5,3,6,8,3
1,0.89153743383146,NA,NA,0,1,1,2,1,1,1,4,1,1,1,1,NA,NA,7,6,6,6,7,6
1,0.695200150725615,NA,NA,NA,NA,NA,4,11,2,0,3,1,1,1,1,2,NA,1,NA,1,NA,NA,NA
0,0.643048166682435,-2,1,-2,0,0,98,99,0,0,3,0,1,0,1,1,3,4,4,2,4,4,4
1,0.868240523780863,NA,0,NA,0,0,3,1,1,1,3,0,0,1,0,NA,4,1,1,NA,1,1,1
1,1.47833895757685,-1,2,-1,-1,1,1,7,3,3,2,0,0,0,0,1,2,6,7,6,7,8,7
1,0.666264229357786,-1,-1,3,0,1,2,3,1,1,3,1,0,0,0,2,3,5,5,7,4,4,3
1,0.604562877230999,-1,0,0,-1,NA,1,1,1,1,2,0,0,0,0,2,3,3,4,6,6,8,NA
1,0.626299270800669,0,0,-1,-2,NA,98,7,1,1,3,1,0,1,0,3,3,1,3,2,3,7,NA
1,0.984845821786838,-3,-1,-5,-3,NA,2,10,0,0,4,0,0,1,0,1,4,3,6,2,7,NA,7
1,1.0822787554769,-1,-1,-1,-2,NA,98,10,1,1,4,0,1,1,0,1,2,3,5,8,9,NA,7
1,0.901590523953436,-1,-1,-5,-5,2,4,10,1,1,3,0,0,1,1,2,3,0,5,0,5,3,1
1,1.2738586645684,NA,NA,0,-1,6,1,1,1,1,4,0,1,1,1,1,NA,0,1,3,3,7,1
1,0.759621967926378,0,0,-1,1,3,1,1,1,1,3,1,1,1,0,3,3,6,5,3,4,7,4
1,0.649175233510122,3,3,0,0,0,2,5,1,1,3,1,0,1,1,4,1,5,5,0,0,5,5
1,1.32304616887191,1,1,NA,3,6,2,5,1,1,3,1,1,1,1,2,1,5,2,6,NA,8,2
1,0.471931855503976,0,0,0,-4,2,1,1,1,1,3,1,1,1,1,4,4,1,5,7,7,6,4
1,1.23258690594415,-2,0,-5,NA,-6,98,7,1,1,3,1,1,0,0,1,3,0,NA,0,5,3,9
1,1.26837769632368,NA,NA,3,1,-5,1,1,2,2,4,1,1,1,1,2,NA,5,4,7,4,3,8
0,0.946481578954387,NA,NA,NA,NA,NA,98,99,0,0,2,1,1,0,0,NA,NA,NA,NA,3,NA,NA,NA
1,0.874207038575881,NA,NA,-2,-1,-1,2,4,1,1,3,0,0,1,1,3,NA,3,4,5,7,5,6
1,1.32272940556537,-1,-1,NA,NA,NA,98,1,1,1,1,0,1,0,0,2,3,4,NA,5,NA,7,NA
1,0.751450756464933,-2,-2,-1,-1,-1,98,3,1,1,2,0,0,0,0,1,3,0,1,0,1,0,1
1,1.09725283171393,NA,NA,-1,0,5,7,1,1,1,1,1,0,NA,0,3,NA,5,5,7,8,9,4
1,1.61620085031861,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.713395917654007,1,1,-5,3,7,2,10,1,1,3,1,1,1,1,4,3,7,4,0,5,8,1
1,0.452779343706385,-1,0,NA,NA,NA,1,1,1,1,2,1,1,0,0,3,4,5,NA,4,NA,7,NA
1,1.00999891785165,-1,-1,-8,-5,-7,1,1,1,1,3,1,1,0,0,1,2,0,5,0,8,0,7
1,0.99722958382241,-1,0,0,-1,1,4,11,0,0,2,0,1,0,0,3,4,3,4,3,3,4,3
1,0.906612560830011,1,0,0,0,5,2,7,1,1,4,0,1,1,1,4,3,8,8,5,5,8,3
1,1.40305670578877,-2,0,-1,-1,NA,4,11,2,2,3,0,0,1,0,2,4,3,4,2,3,4,NA
1,0.704894483518046,-1,-1,-1,-2,-1,5,1,1,1,3,0,1,1,1,2,3,3,5,3,4,4,5
1,0.942369660223443,1,1,-5,-3,5,4,11,1,1,3,0,1,1,1,4,3,1,4,3,8,8,3
1,0.605390263926054,-1,0,0,-1,-1,4,11,1,1,4,1,0,1,1,2,3,0,1,1,1,0,1
1,1.70899776617373,-1,-1,NA,NA,NA,2,1,1,1,3,0,1,0,1,3,4,6,NA,7,NA,5,NA
0,0.82079515877544,-2,0,0,2,3,2,1,1,1,3,1,1,1,0,2,4,5,3,5,5,7,4
1,1.02804120978912,1,0,0,1,-2,4,10,1,0,3,1,1,1,0,4,3,6,5,6,6,6,8
0,2.08434189917365,NA,NA,2,-5,0,98,4,1,1,1,0,0,1,0,NA,NA,1,6,3,1,5,5
1,1.70899776617373,NA,0,4,3,3,2,2,1,1,3,0,1,1,1,NA,4,7,4,5,1,5,2
1,1.49928031713304,0,0,-3,-4,2,3,1,1,1,4,0,1,1,1,2,2,2,6,3,6,5,3
1,0.719100581332936,NA,NA,NA,NA,NA,2,1,1,1,3,1,1,1,1,NA,NA,NA,8,NA,NA,8,NA
1,0.77496422283412,NA,NA,-4,-7,-1,98,7,1,1,2,1,1,1,1,2,NA,1,8,1,5,7,8
1,2.15534162432786,-1,-1,-1,-1,-2,7,2,1,1,1,1,0,0,0,2,3,2,3,2,3,5,7
1,1.54494748984945,1,2,1,0,NA,1,3,1,1,1,1,1,0,0,2,1,5,5,6,5,NA,5
1,0.656230540364885,0,0,0,0,0,1,1,1,1,3,1,0,1,1,2,2,1,1,4,4,8,8
1,1.01167204088453,-1,-1,-5,2,-4,7,1,1,1,2,1,0,0,0,2,3,4,2,1,6,2,6
1,0.702902982766807,0,0,0,2,-1,2,1,1,1,4,1,1,1,1,3,3,5,3,7,7,5,6
1,1.72012646650847,NA,NA,4,3,NA,2,8,1,1,1,0,1,0,0,3,NA,5,2,6,2,NA,NA
1,1.02678265051648,NA,NA,-1,1,0,1,1,1,1,3,1,1,1,1,NA,NA,4,3,4,5,6,6
1,1.54481644564086,NA,NA,NA,NA,NA,2,1,1,1,4,0,1,1,1,1,NA,1,NA,NA,NA,NA,NA
1,0.977214484712124,NA,NA,-6,-5,1,2,9,0,0,2,0,0,1,1,1,NA,2,7,2,8,6,5
1,0.967228894732614,1,1,-1,2,2,2,5,1,1,3,0,0,1,1,2,1,3,1,1,2,7,5
1,0.846443652393159,-1,-1,-1,0,2,99,4,1,1,3,1,0,1,0,2,3,6,6,4,5,7,5
1,0.941985573483493,NA,NA,-1,0,NA,2,1,0,1,3,0,0,1,0,NA,NA,5,5,4,5,NA,5
1,1.05195563644227,-1,-1,NA,NA,NA,2,2,1,1,2,0,0,0,0,1,2,1,NA,NA,NA,1,NA
1,1.78468793021311,NA,0,-1,1,-3,1,1,1,1,2,1,0,1,0,NA,4,4,3,5,6,5,8
1,3.45064279487712,-1,-1,NA,1,NA,1,5,1,1,1,1,0,0,0,2,3,3,2,0,NA,NA,5
1,2.60805286538311,NA,NA,NA,2,1,99,1,1,1,1,0,0,0,0,2,NA,6,4,4,NA,4,3
1,0.756526019241825,-1,-1,3,2,2,3,10,0,0,2,1,0,0,0,2,3,7,5,8,5,6,4
1,1.25194689591347,1,1,-2,0,1,2,9,1,1,4,0,1,1,1,3,2,2,2,3,5,5,4
0,0.818207332680788,1,1,NA,NA,-6,1,1,1,1,3,1,1,1,1,2,1,NA,3,NA,3,4,10
1,1.3390375971363,NA,NA,NA,NA,NA,98,2,1,1,1,0,0,0,0,2,NA,6,NA,5,NA,5,NA
1,0.837091420243715,-1,-1,-2,0,-1,2,1,1,1,4,1,1,1,0,1,2,4,4,5,7,4,5
1,1.24979128294265,2,2,-3,0,-4,98,1,1,1,3,0,1,NA,0,3,1,1,1,2,5,2,6
1,0.717649437458462,NA,NA,NA,NA,NA,2,99,0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.700143733168474,NA,NA,-1,NA,3,98,4,1,1,4,0,1,1,1,NA,NA,7,NA,6,7,7,4
1,1.00999891785165,NA,NA,-3,-1,-3,1,4,1,1,3,0,1,0,0,2,NA,0,1,0,3,0,3
1,0.757128758914169,0,0,4,3,3,2,10,0,0,4,0,0,1,1,4,4,8,5,8,4,5,2
1,0.89153743383146,-2,-2,0,1,NA,2,9,1,1,4,0,1,1,1,2,4,6,5,6,6,NA,7
1,0.921779733626941,NA,NA,NA,NA,NA,98,1,1,1,2,0,1,1,0,2,NA,5,NA,5,NA,7,NA
1,0.717264849622733,-3,-1,-6,-8,-7,4,11,2,1,2,0,1,0,0,1,4,0,8,0,6,1,8
1,1.06302356642274,-1,-1,-3,0,1,2,6,0,0,2,0,1,1,0,1,2,2,2,2,5,3,2
1,0.714832300569589,NA,NA,0,1,0,1,1,1,1,3,0,0,1,1,2,NA,7,6,5,5,6,6
1,0.767557280349721,-3,-2,-7,-1,-5,1,1,1,1,4,0,1,1,1,1,4,1,2,1,8,2,7
1,0.723768909727067,-1,-1,0,NA,0,4,11,0,2,3,0,1,1,1,2,3,NA,NA,3,3,4,4
1,0.745122706655188,-1,-1,-2,-4,0,5,1,1,1,3,0,0,1,1,1,2,3,7,3,5,6,6
0,1.00396374052227,NA,NA,NA,NA,NA,98,1,2,2,2,1,1,0,1,2,NA,6,NA,NA,5,6,NA
1,0.996701971615972,NA,NA,-1,0,-2,1,3,1,2,3,1,1,1,1,2,NA,3,3,2,3,3,5
0,0.755762468539335,1,-1,1,-1,2,2,2,1,1,2,1,1,0,0,3,2,2,3,2,1,4,2
1,0.809365744142047,-1,-2,-5,-5,-6,4,11,1,1,4,0,0,0,1,2,3,2,7,2,7,1,7
1,1.75759041316449,0,0,-1,NA,NA,2,7,1,1,2,0,0,0,0,2,2,NA,NA,4,5,5,NA
1,0.724990610074118,NA,NA,0,0,NA,98,3,1,1,3,1,1,1,0,2,NA,5,5,6,6,3,NA
1,1.0356508942471,1,2,-1,-1,2,2,10,1,1,3,0,1,1,0,2,1,1,2,1,2,5,3
1,1.39406440109562,1,1,-5,-4,2,4,11,1,1,1,1,0,1,0,3,2,1,5,1,6,7,5
0,0.936434389440047,NA,0,0,0,NA,7,1,1,1,2,0,1,0,1,NA,4,0,0,1,1,5,NA
1,0.832073770333112,NA,NA,0,0,1,2,1,1,1,4,1,0,1,1,3,NA,5,5,7,7,8,7
1,0.987822600294505,-1,-1,3,2,2,2,9,1,1,4,0,1,1,1,2,3,6,4,5,2,5,3
1,0.724656055679648,0,0,0,NA,NA,98,5,1,1,3,0,1,1,1,2,2,1,NA,5,5,2,NA
0,1.55221739915454,NA,NA,NA,NA,NA,99,99,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.746955511587583,NA,NA,0,0,0,1,1,1,1,3,1,0,1,1,1,NA,0,0,5,5,5,5
1,0.86907979020247,-1,-1,-4,-7,-4,1,1,1,1,3,0,1,1,0,2,3,2,9,4,8,4,8
0,1.27821194049228,1,2,1,2,3,2,9,1,1,3,1,0,1,1,2,1,3,1,3,2,8,5
0,1.40013967113459,NA,NA,-1,-1,2,1,1,1,1,2,1,1,1,1,2,NA,2,3,5,6,4,2
1,1.21361901638691,NA,NA,NA,NA,NA,1,6,0,0,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
1,2.8339724302471,-1,0,-2,1,0,1,6,0,0,1,0,0,0,0,2,3,7,6,5,7,7,7
1,1.01305731683194,0,0,6,6,0,7,10,1,1,1,0,0,1,0,3,3,8,2,8,2,5,5
1,0.746041065963802,0,0,-2,-2,-2,1,1,1,1,3,1,0,1,0,2,2,3,5,3,5,3,5
1,0.681875324362467,0,0,-1,4,NA,2,7,0,1,3,1,0,1,1,2,2,9,5,7,8,8,NA
1,0.640678171345648,-1,-1,-3,0,-2,5,1,1,1,3,1,0,0,0,2,3,3,3,2,5,2,4
1,0.967623274225699,0,0,0,0,0,2,1,1,1,3,1,1,1,1,2,2,5,5,5,5,5,5
1,0.733641711098301,NA,NA,NA,NA,NA,2,7,1,1,2,1,0,0,0,2,NA,6,NA,NA,NA,7,NA
1,1.3738956851989,-2,-1,-1,1,4,1,1,1,1,2,0,0,1,0,2,4,7,6,6,7,6,2
1,0.797132009388708,0,0,1,1,1,3,1,1,1,4,0,1,1,0,3,3,8,7,8,7,7,6
1,0.722241948599129,-1,-1,-1,-2,0,2,5,1,1,2,1,0,1,1,3,4,7,9,6,7,7,7
1,0.682715954461195,NA,NA,-6,1,NA,1,1,1,1,3,1,1,0,0,3,NA,7,6,3,9,1,NA
1,1.70213161951591,0,1,-1,1,0,5,3,1,1,3,0,0,1,0,3,3,3,2,1,2,1,1
1,0.918882018449625,NA,NA,1,1,2,3,1,1,1,2,1,0,1,0,2,NA,5,4,4,3,6,4
1,0.721357758069757,NA,-2,0,0,1,2,1,1,1,2,1,0,1,1,NA,4,5,5,5,5,10,9
1,1.18488885190203,0,1,2,4,2,4,6,0,1,1,1,1,0,0,3,3,7,3,7,5,7,5
1,1.40812123136834,0,1,-4,-5,-5,2,4,1,1,3,0,1,0,0,1,1,0,5,1,5,3,8
1,0.513553359013411,-1,-1,-1,0,1,3,1,1,1,3,1,1,1,1,2,3,5,5,2,3,3,2
1,0.741636482593492,1,1,-1,-1,1,1,5,2,2,2,0,1,0,0,4,3,4,5,3,4,5,4
1,1.02942901534563,-1,-1,-7,-4,2,4,10,1,1,4,0,0,1,1,2,3,3,7,1,8,6,4
1,0.766751483056064,NA,NA,NA,2,NA,98,1,1,1,2,1,1,0,0,2,NA,4,2,1,NA,NA,NA
1,1.28136061135613,0,1,1,1,2,2,6,1,1,3,0,0,1,1,3,3,7,6,7,6,6,4
1,0.967966463457689,NA,NA,-1,1,1,2,1,1,1,4,0,1,1,1,3,NA,4,3,5,6,1,0
1,0.637611188980706,NA,NA,-1,-1,2,4,7,1,1,3,1,0,1,1,3,NA,4,5,5,6,6,4
